ANO_EXERCICIO;COD_REFERENCIA;COD_ESFE;COD_ORUN_O;PRD_TBO0ORUN_1_TIT_CLASSIFICADOR;COD_ORUN_U;PRD_TBO0ORUN_TIT_CLASSIFICADOR;COD_FUNC;PRD_TBO0FUNC_TIT_CLASSIFICADOR;COD_SBFU;PRD_TBO0SBFU_TIT_CLASSIFICADOR;COD_PROG;PRD_TBO0PROG_TIT_CLASSIFICADOR;COD_ACAO;NOM_ACAO;COD_LOCG;NOM_LOCG;COD_BEMS;DES_BEM_SERVICO;COD_UNIDADE_MED;TIT_UNIDADE_MED
2008;880515;10;26000O;Ministério da Educação;26351U;Universidade Federal do Recôncavo da Bahia;12;Educação;364;Ensino Superior;1073;Brasil Universitário;10TM0000;Implantação da Universidade Federal do Recôncavo da Bahia;10TM0105;No Município de Santo Antônio de Jesus - BA;8038;Vaga disponibilizada;78;unidade
2008;880516;10;26000O;Ministério da Educação;26351U;Universidade Federal do Recôncavo da Bahia;12;Educação;364;Ensino Superior;1073;Brasil Universitário;10TM0000;Implantação da Universidade Federal do Recôncavo da Bahia;10TM0107;No Município de Cachoeira - BA;8038;Vaga disponibilizada;78;unidade
2008;880562;10;26000O;Ministério da Educação;26351U;Universidade Federal do Recôncavo da Bahia;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40020000;Assistência ao Educando do Ensino de Graduação;40020029;No Estado da Bahia;2417;Aluno assistido ;1;unidade
2008;880564;10;26000O;Ministério da Educação;26351U;Universidade Federal do Recôncavo da Bahia;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40040000;Serviços à Comunidade por meio da Extensão Universitária;40040029;No Estado da Bahia;0265;Pessoa beneficiada;1;unidade
2008;872739;10;26000O;Ministério da Educação;26351U;Universidade Federal do Recôncavo da Bahia;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40080000;Acervo Bibliográfico Destinado às Instituições Federais de Ensino Superior e Hospitais de Ensino;40080029;No Estado da Bahia;AAGC;Volume disponibilizado;1;unidade
2008;872741;10;26000O;Ministério da Educação;26351U;Universidade Federal do Recôncavo da Bahia;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40090000;Funcionamento de Cursos de Graduação;40090029;No Estado da Bahia;0014;Aluno matriculado;1;unidade
2008;872729;10;26000O;Ministério da Educação;26351U;Universidade Federal do Recôncavo da Bahia;12;Educação;365;Educação Infantil;0750;Apoio Administrativo;20100000;Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados;20100029;No Estado da Bahia;1834;Criança de 0 a 6 anos atendida;2;unidade
2008;872755;10;26000O;Ministério da Educação;26352U;Fundação Universidade Federal do ABC;12;Educação;122;Administração Geral;1073;Brasil Universitário;09HB0000;Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais;09HB0001;Nacional;0000;-;205;-
2008;872753;10;26000O;Ministério da Educação;26352U;Fundação Universidade Federal do ABC;12;Educação;128;Formação de Recursos Humanos;1067;Gestão da Política de Educação;45720000;Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação;45720035;No Estado de São Paulo;1671;Servidor capacitado;2;unidade
2008;872751;10;26000O;Ministério da Educação;26352U;Fundação Universidade Federal do ABC;12;Educação;306;Alimentação e Nutrição;0750;Apoio Administrativo;20120000;Auxílio-Alimentação aos Servidores e Empregados;20120035;No Estado de São Paulo;0700;Servidor beneficiado;4;unidade
2008;872749;10;26000O;Ministério da Educação;26352U;Fundação Universidade Federal do ABC;12;Educação;331;Proteção e Benefícios ao Trabalhador;0750;Apoio Administrativo;20110000;Auxílio-Transporte aos Servidores e Empregados;20110035;No Estado de São Paulo;0700;Servidor beneficiado;4;unidade
2008;891480;10;26000O;Ministério da Educação;26352U;Fundação Universidade Federal do ABC;12;Educação;364;Ensino Superior;1073;Brasil Universitário;10H30000;Expansão do Ensino Superior - Campus de São Bernardo do Campo;10H30101;No Município de São Bernardo do Campo - SP;8038;Vaga disponibilizada;78;unidade
2008;851651;10;26000O;Ministério da Educação;26352U;Fundação Universidade Federal do ABC;12;Educação;364;Ensino Superior;1073;Brasil Universitário;12EL0000;Implantação da Universidade Federal do ABC;12EL0035;No Estado de São Paulo;8038;Vaga disponibilizada;78;unidade
2008;880563;10;26000O;Ministério da Educação;26352U;Fundação Universidade Federal do ABC;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40020000;Assistência ao Educando do Ensino de Graduação;40020035;No Estado de São Paulo;2417;Aluno assistido ;1;unidade
2008;880566;10;26000O;Ministério da Educação;26352U;Fundação Universidade Federal do ABC;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40040000;Serviços à Comunidade por meio da Extensão Universitária;40040035;No Estado de São Paulo;0265;Pessoa beneficiada;1;unidade
2008;872757;10;26000O;Ministério da Educação;26352U;Fundação Universidade Federal do ABC;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40080000;Acervo Bibliográfico Destinado às Instituições Federais de Ensino Superior e Hospitais de Ensino;40080035;No Estado de São Paulo;AAGC;Volume disponibilizado;1;unidade
2008;872759;10;26000O;Ministério da Educação;26352U;Fundação Universidade Federal do ABC;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40090000;Funcionamento de Cursos de Graduação;40090035;No Estado de São Paulo;0014;Aluno matriculado;1;unidade
2008;881575;10;26000O;Ministério da Educação;26352U;Fundação Universidade Federal do ABC;12;Educação;364;Ensino Superior;1375;Desenvolvimento do Ensino da Pós-Graduação e da Pesquisa Científica;40060000;Funcionamento de Cursos de Pós-Graduação;40060035;No Estado de São Paulo;0014;Aluno matriculado;1;unidade
2008;872747;10;26000O;Ministério da Educação;26352U;Fundação Universidade Federal do ABC;12;Educação;365;Educação Infantil;0750;Apoio Administrativo;20100000;Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados;20100035;No Estado de São Paulo;1834;Criança de 0 a 6 anos atendida;2;unidade
2008;227757;20;26000O;Ministério da Educação;26101U;Ministério da Educação;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810001;Nacional;0265;Pessoa beneficiada;1;unidade
2008;891274;20;26000O;Ministério da Educação;26101U;Ministério da Educação;12;Educação;243;Assistência à Criança e ao Adolescente;0073;Enfrentamento da Violência Sexual contra Crianças e Adolescentes;89540000;Apoio Educacional a Crianças, Adolescentes e Jovens em Situação de Discriminação e Vulnerabilidade Social;89540001;Nacional;0217;Município atendido ;2;unidade
2008;830411;20;26000O;Ministério da Educação;26101U;Ministério da Educação;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040053;No Distrito Federal;0265;Pessoa beneficiada;1;unidade
2008;832970;20;26000O;Ministério da Educação;26101U;Ministério da Educação;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;63790000;Complementação para o Funcionamento dos Hospitais de Ensino Federais;63790001;Nacional;3211;Hospital apoiado;1;unidade
2008;152339;20;26000O;Ministério da Educação;26104U;Instituto Nacional de Educação de Surdos;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;830666;20;26000O;Ministério da Educação;26104U;Instituto Nacional de Educação de Surdos;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;210849;20;26000O;Ministério da Educação;26105U;Instituto Benjamin Constant;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;830670;20;26000O;Ministério da Educação;26105U;Instituto Benjamin Constant;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;152463;20;26000O;Ministério da Educação;26201U;Colégio Pedro II;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;206485;20;26000O;Ministério da Educação;26202U;Centro Federal de Educação Tecnológica de Alagoas;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810027;No Estado de Alagoas;0265;Pessoa beneficiada;1;unidade
2008;832052;20;26000O;Ministério da Educação;26202U;Centro Federal de Educação Tecnológica de Alagoas;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040027;No Estado de Alagoas;0265;Pessoa beneficiada;1;unidade
2008;152633;20;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810013;No Estado do Amazonas;0265;Pessoa beneficiada;1;unidade
2008;832053;20;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040013;No Estado do Amazonas;0265;Pessoa beneficiada;1;unidade
2008;206727;20;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;832055;20;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;202895;20;26000O;Ministério da Educação;26206U;Centro Federal de Educação Tecnológica do Ceará;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810023;No Estado do Ceará;0265;Pessoa beneficiada;1;unidade
2008;206699;20;26000O;Ministério da Educação;26207U;Centro Federal de Educação Tecnológica do Espírito Santo;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810032;No Estado do Espírito Santo;0265;Pessoa beneficiada;1;unidade
2008;203087;20;26000O;Ministério da Educação;26208U;Centro Federal de Educação Tecnológica de Goiás;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810052;No Estado de Goiás;0265;Pessoa beneficiada;1;unidade
2008;832058;20;26000O;Ministério da Educação;26208U;Centro Federal de Educação Tecnológica de Goiás;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040052;No Estado de Goiás;0265;Pessoa beneficiada;1;unidade
2008;205479;20;26000O;Ministério da Educação;26210U;Centro Federal de Educação Tecnológica de Mato Grosso;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810051;No Estado do Mato Grosso;0265;Pessoa beneficiada;1;unidade
2008;203055;20;26000O;Ministério da Educação;26211U;Centro Federal de Educação Tecnológica de Ouro Preto;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;832060;20;26000O;Ministério da Educação;26211U;Centro Federal de Educação Tecnológica de Ouro Preto;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;205939;20;26000O;Ministério da Educação;26212U;Centro Federal de Educação Tecnológica do Pará;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810015;No Estado do Pará                      ;0265;Pessoa beneficiada;1;unidade
2008;203075;20;26000O;Ministério da Educação;26213U;Centro Federal de Educação Tecnológica da Paraíba;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810025;No Estado da Paraíba;0265;Pessoa beneficiada;1;unidade
2008;832062;20;26000O;Ministério da Educação;26213U;Centro Federal de Educação Tecnológica da Paraíba;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040025;No Estado da Paraíba;0265;Pessoa beneficiada;1;unidade
2008;202859;20;26000O;Ministério da Educação;26214U;Centro Federal de Educação Tecnológica de Pelotas;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810043;No Estado do Rio Grande do Sul;0265;Pessoa beneficiada;1;unidade
2008;832063;20;26000O;Ministério da Educação;26214U;Centro Federal de Educação Tecnológica de Pelotas;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040043;No Estado do Rio Grande do Sul;0265;Pessoa beneficiada;1;unidade
2008;206209;20;26000O;Ministério da Educação;26215U;Centro Federal de Educação Tecnológica de Pernambuco;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810026;No Estado de Pernambuco;0265;Pessoa beneficiada;1;unidade
2008;205431;20;26000O;Ministério da Educação;26216U;Centro Federal de Educação Tecnológica do Piauí;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810022;No Estado do Piauí;0265;Pessoa beneficiada;1;unidade
2008;832065;20;26000O;Ministério da Educação;26216U;Centro Federal de Educação Tecnológica do Piauí;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040022;No Estado do Piauí;0265;Pessoa beneficiada;1;unidade
2008;152505;20;26000O;Ministério da Educação;26217U;Centro Federal de Educação Tecnológica de Química de Nilópolis;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;832066;20;26000O;Ministério da Educação;26217U;Centro Federal de Educação Tecnológica de Química de Nilópolis;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;205867;20;26000O;Ministério da Educação;26218U;Centro Federal de Educação Tecnológica do Rio Grande do Norte;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810024;No Estado do Rio Grande do Norte;0265;Pessoa beneficiada;1;unidade
2008;206033;20;26000O;Ministério da Educação;26219U;Centro Federal de Educação Tecnológica de Santa Catarina;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810042;No Estado de Santa Catarina            ;0265;Pessoa beneficiada;1;unidade
2008;205501;20;26000O;Ministério da Educação;26220U;Centro Federal de Educação Tecnológica de São Paulo;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810035;No Estado de São Paulo;0265;Pessoa beneficiada;1;unidade
2008;832069;20;26000O;Ministério da Educação;26220U;Centro Federal de Educação Tecnológica de São Paulo;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040035;No Estado de São Paulo;0265;Pessoa beneficiada;1;unidade
2008;206771;20;26000O;Ministério da Educação;26221U;Centro Federal de Educação Tecnológica de Sergipe;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810028;No Estado de Sergipe;0265;Pessoa beneficiada;1;unidade
2008;206571;20;26000O;Ministério da Educação;26222U;Centro Federal de Educação Tecnológica de Roraima;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810014;No Estado de Roraima;0265;Pessoa beneficiada;1;unidade
2008;835916;20;26000O;Ministério da Educação;26223U;Escola Técnica Federal de Palmas - TO;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810017;No Estado de Tocantins;0265;Pessoa beneficiada;1;unidade
2008;833394;20;26000O;Ministério da Educação;26223U;Escola Técnica Federal de Palmas - TO;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040017;No Estado de Tocantins;0265;Pessoa beneficiada;1;unidade
2008;205231;20;26000O;Ministério da Educação;26231U;Universidade Federal de Alagoas;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810027;No Estado de Alagoas;0265;Pessoa beneficiada;1;unidade
2008;205923;20;26000O;Ministério da Educação;26232U;Universidade Federal da Bahia;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810029;No Estado da Bahia;0265;Pessoa beneficiada;1;unidade
2008;206077;20;26000O;Ministério da Educação;26233U;Universidade Federal do Ceará;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810023;No Estado do Ceará;0265;Pessoa beneficiada;1;unidade
2008;206747;20;26000O;Ministério da Educação;26234U;Universidade Federal do Espírito Santo;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810032;No Estado do Espírito Santo;0265;Pessoa beneficiada;1;unidade
2008;832078;20;26000O;Ministério da Educação;26234U;Universidade Federal do Espírito Santo;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040032;No Estado do Espírito Santo;0265;Pessoa beneficiada;1;unidade
2008;831430;20;26000O;Ministério da Educação;26234U;Universidade Federal do Espírito Santo;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860032;No Estado do Espírito Santo;1058;Unidade mantida;50;unidade
2008;206113;20;26000O;Ministério da Educação;26235U;Universidade Federal de Goiás;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810052;No Estado de Goiás;0265;Pessoa beneficiada;1;unidade
2008;831431;20;26000O;Ministério da Educação;26235U;Universidade Federal de Goiás;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860052;No Estado de Goiás;1058;Unidade mantida;50;unidade
2008;203137;20;26000O;Ministério da Educação;26236U;Universidade Federal Fluminense;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;832080;20;26000O;Ministério da Educação;26236U;Universidade Federal Fluminense;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;831432;20;26000O;Ministério da Educação;26236U;Universidade Federal Fluminense;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860033;No Estado do Rio de Janeiro;1058;Unidade mantida;50;unidade
2008;207077;20;26000O;Ministério da Educação;26237U;Universidade Federal de Juiz de Fora;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;206849;20;26000O;Ministério da Educação;26238U;Universidade Federal de Minas Gerais;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810031;No Estado de Minas Gerais;0265;Pessoa beneficiada;1;unidade
2008;831434;20;26000O;Ministério da Educação;26238U;Universidade Federal de Minas Gerais;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860031;No Estado de Minas Gerais;1058;Unidade mantida;50;unidade
2008;207011;20;26000O;Ministério da Educação;26239U;Universidade Federal do Pará;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810015;No Estado do Pará                      ;0265;Pessoa beneficiada;1;unidade
2008;206493;20;26000O;Ministério da Educação;26240U;Universidade Federal da Paraíba;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810025;No Estado da Paraíba;0265;Pessoa beneficiada;1;unidade
2008;832084;20;26000O;Ministério da Educação;26240U;Universidade Federal da Paraíba;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040025;No Estado da Paraíba;0265;Pessoa beneficiada;1;unidade
2008;831436;20;26000O;Ministério da Educação;26240U;Universidade Federal da Paraíba;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860025;No Estado da Paraíba;1058;Unidade mantida;50;unidade
2008;142713;20;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810041;No Estado do Paraná;0265;Pessoa beneficiada;1;unidade
2008;831657;20;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860041;No Estado do Paraná;1058;Unidade mantida;50;unidade
2008;206625;20;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810026;No Estado de Pernambuco;0265;Pessoa beneficiada;1;unidade
2008;831658;20;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860026;No Estado de Pernambuco;1058;Unidade mantida;50;unidade
2008;207039;20;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810024;No Estado do Rio Grande do Norte;0265;Pessoa beneficiada;1;unidade
2008;831659;20;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;302;Assistência Hospitalar e Ambulatorial;1073;Brasil Universitário;40860000;Funcionamento dos Hospitais de Ensino;40860024;No Estado do Rio Grande do Norte;1058;Unidade mantida;50;unidade
2008;832931;20;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;303;Suporte Profilático e Terapêutico;1293;Assistência Farmacêutica e Insumos Estratégicos;25220000;Produção de Fármacos, Medicamentos e Fitoterápicos;25220024;No Estado do Rio Grande do Norte;3310;Unidade farmacêutica produzida ;179;milhar
2008;206961;20;26000O;Ministério da Educação;26244U;Universidade Federal do Rio Grande do Sul;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810043;No Estado do Rio Grande do Sul;0265;Pessoa beneficiada;1;unidade
2008;832088;20;26000O;Ministério da Educação;26244U;Universidade Federal do Rio Grande do Sul;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040043;No Estado do Rio Grande do Sul;0265;Pessoa beneficiada;1;unidade
2008;206933;20;26000O;Ministério da Educação;26245U;Universidade Federal do Rio de Janeiro;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810033;No Estado do Rio de Janeiro;0265;Pessoa beneficiada;1;unidade
2008;205383;20;26000O;Ministério da Educação;26246U;Universidade Federal de Santa Catarina;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810042;No Estado de Santa Catarina            ;0265;Pessoa beneficiada;1;unidade
2008;833146;20;26000O;Ministério da Educação;26246U;Universidade Federal de Santa Catarina;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040042;No Estado de Santa Catarina;0265;Pessoa beneficiada;1;unidade
2008;205457;20;26000O;Ministério da Educação;26247U;Universidade Federal de Santa Maria;09;Previdência Social;272;Previdência do Regime Estatutário;0089;Previdência de Inativos e Pensionistas da União;01810000;Pagamento de Aposentadorias e Pensões - Servidores Civis;01810043;No Estado do Rio Grande do Sul;0265;Pessoa beneficiada;1;unidade
2008;832091;20;26000O;Ministério da Educação;26247U;Universidade Federal de Santa Maria;12;Educação;301;Atenção Básica;0750;Apoio Administrativo;20040000;Assistência Médica e Odontológica aos Servidores, Empregados e seus Dependentes;20040043;No Estado do Rio Grande do Sul;0265;Pessoa beneficiada;1;unidade
